Date,SUGAR16
2011-02-02 00:00:00+00:00,0.03063354
2011-02-03 00:00:00+00:00,-0.01673745
2011-02-04 00:00:00+00:00,0.02025316
2011-02-07 00:00:00+00:00,-0.01925000
2011-02-08 00:00:00+00:00,0.00832702
2011-02-09 00:00:00+00:00,0.02182639
2011-02-10 00:00:00+00:00,-0.00196415
2011-02-11 00:00:00+00:00,-0.01276074
2011-02-14 00:00:00+00:00,-0.00123365
2011-02-15 00:00:00+00:00,0.00445765
2011-02-16 00:00:00+00:00,0.00542540
2011-02-17 00:00:00+00:00,0.00220967
2011-02-18 00:00:00+00:00,-0.00417999
2011-02-22 00:00:00+00:00,-0.01815951
2011-02-23 00:00:00+00:00,-0.01267081
2011-02-24 00:00:00+00:00,0.00074720
2011-02-25 00:00:00+00:00,0.02341220
2011-02-28 00:00:00+00:00,0.00320434
2011-03-01 00:00:00+00:00,-0.00494193
2011-03-02 00:00:00+00:00,-0.00666667
2011-03-03 00:00:00+00:00,0.00124069
2011-03-04 00:00:00+00:00,0.00049517
2011-03-07 00:00:00+00:00,-0.00198511
2011-03-08 00:00:00+00:00,-0.00223602
2011-03-09 00:00:00+00:00,0.01692384
2011-03-10 00:00:00+00:00,0.00172712
2011-03-11 00:00:00+00:00,-0.00320750
2011-03-14 00:00:00+00:00,-0.00222772
2011-03-15 00:00:00+00:00,-0.01416853
2011-03-16 00:00:00+00:00,-0.00600000
2011-03-17 00:00:00+00:00,-0.04650000
2011-03-18 00:00:00+00:00,0.03217503
2011-03-21 00:00:00+00:00,0.00859454
2011-03-22 00:00:00+00:00,0.00879618
2011-03-23 00:00:00+00:00,0.00725000
2011-03-24 00:00:00+00:00,0.01196411
2011-03-25 00:00:00+00:00,-0.00373134
2011-03-28 00:00:00+00:00,-0.01993521
2011-03-29 00:00:00+00:00,0.01689786
2011-03-30 00:00:00+00:00,-0.02675000
2011-03-31 00:00:00+00:00,0.01037975
2011-04-01 00:00:00+00:00,-0.00628457
2011-04-04 00:00:00+00:00,0.00245556
2011-04-05 00:00:00+00:00,-0.00628457
2011-04-06 00:00:00+00:00,-0.00705645
2011-04-07 00:00:00+00:00,-0.01014456
2011-04-08 00:00:00+00:00,-0.01857506
2011-04-11 00:00:00+00:00,0.00307692
2011-04-12 00:00:00+00:00,-0.00869121
2011-04-13 00:00:00+00:00,-0.01600000
2011-04-14 00:00:00+00:00,-0.01379131
2011-04-15 00:00:00+00:00,-0.01783373
2011-04-18 00:00:00+00:00,0.01034483
