Date,KOSDAQ
2022-12-22 00:00:00+00:00,0.03525994
2022-12-23 00:00:00+00:00,-0.10771513
2022-12-26 00:00:00+00:00,-0.07263308
2022-12-27 00:00:00+00:00,0.15602636
2022-12-28 00:00:00+00:00,0.02494309
2022-12-29 00:00:00+00:00,-0.11774259
2023-01-02 00:00:00+00:00,-0.02965098
2023-01-03 00:00:00+00:00,0.01290526
2023-01-04 00:00:00+00:00,0.01146789
2023-01-05 00:00:00+00:00,-0.02042086
2023-01-06 00:00:00+00:00,0.03958530
2023-01-09 00:00:00+00:00,0.03789668
2023-01-10 00:00:00+00:00,-0.03689144
2023-01-11 00:00:00+00:00,0.03070130
2023-01-12 00:00:00+00:00,0.02283472
2023-01-13 00:00:00+00:00,-0.00919908
2023-01-16 00:00:00+00:00,0.01986755
2023-01-17 00:00:00+00:00,-0.02456489
2023-01-18 00:00:00+00:00,-0.00810567
2023-01-19 00:00:00+00:00,-0.00932023
2023-01-20 00:00:00+00:00,0.02595545
2023-01-25 00:00:00+00:00,0.02747143
2023-01-26 00:00:00+00:00,0.03075554
2023-01-27 00:00:00+00:00,0.00656927
2023-01-30 00:00:00+00:00,-0.00679348
2023-01-31 00:00:00+00:00,-0.00747573
2023-02-01 00:00:00+00:00,0.03301009
2023-02-02 00:00:00+00:00,0.04547206
2023-02-03 00:00:00+00:00,-0.00122043
2023-02-06 00:00:00+00:00,0.00150390
2023-02-07 00:00:00+00:00,0.09050793
