Date,SMI-MID
2008-04-29 00:00:00+00:00,-0.01494092
2008-04-30 00:00:00+00:00,0.02302221
2008-05-02 00:00:00+00:00,0.02140906
2008-05-05 00:00:00+00:00,0.00920456
2008-05-06 00:00:00+00:00,-0.01333467
2008-05-07 00:00:00+00:00,0.02386846
2008-05-08 00:00:00+00:00,0.00385104
2008-05-09 00:00:00+00:00,-0.02046751
2008-05-13 00:00:00+00:00,0.00454177
2008-05-14 00:00:00+00:00,0.01314170
2008-05-15 00:00:00+00:00,0.00910097
2008-05-16 00:00:00+00:00,0.01168443
2008-05-19 00:00:00+00:00,0.01161515
2008-05-20 00:00:00+00:00,-0.03376011
2008-05-21 00:00:00+00:00,-0.00668640
2008-05-22 00:00:00+00:00,-0.00472781
2008-05-23 00:00:00+00:00,-0.00737905
2008-05-26 00:00:00+00:00,-0.00874186
2008-05-27 00:00:00+00:00,-0.00477541
2008-05-28 00:00:00+00:00,0.02798822
2008-05-29 00:00:00+00:00,0.00912884
2008-05-30 00:00:00+00:00,0.01171327
2008-06-02 00:00:00+00:00,-0.00467224
2008-06-03 00:00:00+00:00,0.00839886
2008-06-04 00:00:00+00:00,-0.00010325
2008-06-05 00:00:00+00:00,0.00966230
2008-06-06 00:00:00+00:00,-0.03769226
2008-06-09 00:00:00+00:00,-0.02852424
2008-06-10 00:00:00+00:00,-0.02423667
2008-06-11 00:00:00+00:00,-0.00553448
2008-06-12 00:00:00+00:00,0.01358784
2008-06-13 00:00:00+00:00,-0.00146429
2008-06-16 00:00:00+00:00,0.01684094
2008-06-17 00:00:00+00:00,0.01603066
2008-06-18 00:00:00+00:00,-0.04874136
2008-06-19 00:00:00+00:00,-0.01037299
2008-06-20 00:00:00+00:00,-0.03653239
2008-06-23 00:00:00+00:00,-0.00990440
2008-06-24 00:00:00+00:00,-0.01628095
2008-06-25 00:00:00+00:00,0.02046153
2008-06-26 00:00:00+00:00,-0.04501653
2008-06-27 00:00:00+00:00,-0.03166569
2008-06-30 00:00:00+00:00,-0.00156250
2008-07-01 00:00:00+00:00,-0.05262642
2008-07-02 00:00:00+00:00,-0.02559578
2008-07-03 00:00:00+00:00,-0.01301926
2008-07-04 00:00:00+00:00,-0.00622346
2008-07-07 00:00:00+00:00,0.02134420
2008-07-08 00:00:00+00:00,-0.03877911
2008-07-09 00:00:00+00:00,0.05321259
2008-07-10 00:00:00+00:00,-0.06030365
2008-07-11 00:00:00+00:00,-0.04354812
2008-07-14 00:00:00+00:00,0.02368794
2008-07-15 00:00:00+00:00,-0.05108338
2008-07-16 00:00:00+00:00,0.01117125
2008-07-17 00:00:00+00:00,0.07595786
2008-07-18 00:00:00+00:00,0.01994141
2008-07-21 00:00:00+00:00,0.05028006
2008-07-22 00:00:00+00:00,-0.01052889
2008-07-23 00:00:00+00:00,0.04480750
2008-07-24 00:00:00+00:00,-0.03524486
2008-07-25 00:00:00+00:00,-0.01352948
2008-07-28 00:00:00+00:00,-0.01362017
2008-07-29 00:00:00+00:00,-0.01068963
2008-07-30 00:00:00+00:00,0.01964936
2008-07-31 00:00:00+00:00,-0.00913659
2008-08-04 00:00:00+00:00,-0.01295692
2008-08-05 00:00:00+00:00,0.01206784
2008-08-06 00:00:00+00:00,0.03690270
2008-08-07 00:00:00+00:00,0.01769714
2008-08-08 00:00:00+00:00,0.00577615
2008-08-11 00:00:00+00:00,0.02481796
2008-08-12 00:00:00+00:00,-0.00445490
2008-08-13 00:00:00+00:00,-0.02550820
2008-08-14 00:00:00+00:00,0.01016939
2008-08-15 00:00:00+00:00,0.01085502
2008-08-18 00:00:00+00:00,-0.01102471
2008-08-19 00:00:00+00:00,-0.03885067
2008-08-20 00:00:00+00:00,-0.01129100
2008-08-21 00:00:00+00:00,-0.01211007
2008-08-22 00:00:00+00:00,0.02328879
2008-08-25 00:00:00+00:00,0.00138446
2008-08-26 00:00:00+00:00,0.02522839
2008-08-27 00:00:00+00:00,-0.00599246
2008-08-28 00:00:00+00:00,0.02793732
2008-08-29 00:00:00+00:00,0.01517740
2008-09-01 00:00:00+00:00,0.00278455
2008-09-02 00:00:00+00:00,0.03452782
2008-09-03 00:00:00+00:00,-0.00932455
2008-09-04 00:00:00+00:00,-0.03927693
2008-09-05 00:00:00+00:00,-0.02770197
2008-09-08 00:00:00+00:00,0.04481392
2008-09-09 00:00:00+00:00,-0.01091198
2008-09-10 00:00:00+00:00,-0.00806846
2008-09-11 00:00:00+00:00,-0.00446356
2008-09-12 00:00:00+00:00,0.02112774
2008-09-15 00:00:00+00:00,-0.02970535
2008-09-16 00:00:00+00:00,-0.00960835
2008-09-17 00:00:00+00:00,-0.01627287
2008-09-18 00:00:00+00:00,-0.01639853
2008-09-19 00:00:00+00:00,0.09864087
2008-09-22 00:00:00+00:00,-0.02360633
2008-09-23 00:00:00+00:00,-0.04048372
2008-09-24 00:00:00+00:00,-0.02438929
2008-09-25 00:00:00+00:00,0.00588462
2008-09-26 00:00:00+00:00,-0.02835727
2008-09-29 00:00:00+00:00,-0.10723397
2008-09-30 00:00:00+00:00,0.02381853
2008-10-01 00:00:00+00:00,-0.02447645
2008-10-02 00:00:00+00:00,-0.03198041
2008-10-03 00:00:00+00:00,-0.00169736
2008-10-06 00:00:00+00:00,-0.09813305
2008-10-07 00:00:00+00:00,-0.03336154
2008-10-08 00:00:00+00:00,-0.08161348
2008-10-09 00:00:00+00:00,-0.03715466
2008-10-10 00:00:00+00:00,-0.08855931
2008-10-13 00:00:00+00:00,0.12763244
2008-10-14 00:00:00+00:00,0.05491931
2008-10-15 00:00:00+00:00,-0.10885136
2008-10-16 00:00:00+00:00,-0.08186891
2008-10-17 00:00:00+00:00,0.02309090
2008-10-20 00:00:00+00:00,0.03051417
2008-10-21 00:00:00+00:00,0.00272029
2008-10-22 00:00:00+00:00,-0.06125223
2008-10-23 00:00:00+00:00,-0.04665947
2008-10-24 00:00:00+00:00,-0.07053938
2008-10-27 00:00:00+00:00,-0.09054285
2008-10-28 00:00:00+00:00,0.01496547
2008-10-29 00:00:00+00:00,0.10150195
2008-10-30 00:00:00+00:00,0.02734253
2008-10-31 00:00:00+00:00,0.03300490
2008-11-03 00:00:00+00:00,0.03149587
2008-11-04 00:00:00+00:00,0.10097584
2008-11-05 00:00:00+00:00,-0.03249696
2008-11-06 00:00:00+00:00,-0.10638611
2008-11-07 00:00:00+00:00,0.03364604
2008-11-10 00:00:00+00:00,0.03608180
2008-11-11 00:00:00+00:00,-0.07014273
2008-11-12 00:00:00+00:00,-0.05674180
2008-11-13 00:00:00+00:00,-0.01030030
2008-11-14 00:00:00+00:00,0.02968833
2008-11-17 00:00:00+00:00,-0.03048108
2008-11-18 00:00:00+00:00,-0.03088650
2008-11-19 00:00:00+00:00,-0.04388073
2008-11-20 00:00:00+00:00,-0.06938125
2008-11-21 00:00:00+00:00,0.00212046
2008-11-24 00:00:00+00:00,0.07488248
2008-11-25 00:00:00+00:00,0.03391374
2008-11-26 00:00:00+00:00,-0.01262693
2008-11-27 00:00:00+00:00,0.04828383
2008-11-28 00:00:00+00:00,0.02968798
2008-12-01 00:00:00+00:00,-0.08510438
2008-12-02 00:00:00+00:00,-0.00431156
2008-12-03 00:00:00+00:00,-0.00114550
2008-12-04 00:00:00+00:00,0.00530167
2008-12-05 00:00:00+00:00,-0.05822599
2008-12-08 00:00:00+00:00,0.07173143
2008-12-09 00:00:00+00:00,0.01774971
2008-12-10 00:00:00+00:00,0.00511750
2008-12-11 00:00:00+00:00,-0.00215911
2008-12-12 00:00:00+00:00,-0.00831656
2008-12-15 00:00:00+00:00,-0.01365455
2008-12-16 00:00:00+00:00,0.02725440
2008-12-17 00:00:00+00:00,-0.00217532
2008-12-18 00:00:00+00:00,0.00209396
2008-12-19 00:00:00+00:00,0.00198932
2008-12-22 00:00:00+00:00,-0.01044714
2008-12-23 00:00:00+00:00,-0.00112602
2008-12-29 00:00:00+00:00,0.00104220
2008-12-30 00:00:00+00:00,0.01874775
2009-01-05 00:00:00+00:00,0.09063475
2009-01-06 00:00:00+00:00,0.04034662
2009-01-07 00:00:00+00:00,-0.01652369
2009-01-08 00:00:00+00:00,-0.04004160
2009-01-09 00:00:00+00:00,-0.00902710
2009-01-12 00:00:00+00:00,-0.02208235
2009-01-13 00:00:00+00:00,-0.01725597
2009-01-14 00:00:00+00:00,-0.07442287
2009-01-15 00:00:00+00:00,-0.00537646
2009-01-16 00:00:00+00:00,0.02963503
2009-01-19 00:00:00+00:00,-0.01682564
2009-01-20 00:00:00+00:00,-0.04122722
2009-01-21 00:00:00+00:00,-0.00439918
2009-01-22 00:00:00+00:00,0.01286887
2009-01-23 00:00:00+00:00,-0.04730058
2009-01-26 00:00:00+00:00,0.01749253
2009-01-27 00:00:00+00:00,0.01731727
2009-01-28 00:00:00+00:00,0.06247420
2009-01-29 00:00:00+00:00,-0.01684778
2009-01-30 00:00:00+00:00,-0.01698703
2009-02-02 00:00:00+00:00,-0.03949649
2009-02-03 00:00:00+00:00,0.01727727
2009-02-04 00:00:00+00:00,0.04300706
2009-02-05 00:00:00+00:00,-0.00536971
2009-02-06 00:00:00+00:00,0.03929393
2009-02-09 00:00:00+00:00,-0.00061134
2009-02-10 00:00:00+00:00,-0.01438738
2009-02-11 00:00:00+00:00,0.00356065
2009-02-12 00:00:00+00:00,-0.02714801
2009-02-13 00:00:00+00:00,0.01678491
2009-02-16 00:00:00+00:00,-0.01473824
2009-02-17 00:00:00+00:00,-0.06279061
2009-02-18 00:00:00+00:00,-0.02514857
2009-02-19 00:00:00+00:00,0.00706980
2009-02-20 00:00:00+00:00,-0.04680021
2009-02-23 00:00:00+00:00,-0.02371881
2009-02-24 00:00:00+00:00,-0.03597669
2009-02-25 00:00:00+00:00,-0.02501379
2009-02-26 00:00:00+00:00,0.00518008
2009-02-27 00:00:00+00:00,-0.01216315
2009-03-02 00:00:00+00:00,-0.06971291
2009-03-03 00:00:00+00:00,-0.01647815
2009-03-04 00:00:00+00:00,0.05805068
2009-03-05 00:00:00+00:00,-0.03937692
2009-03-06 00:00:00+00:00,-0.02452875
2009-03-09 00:00:00+00:00,0.00929180
2009-03-10 00:00:00+00:00,0.06708483
2009-03-11 00:00:00+00:00,-0.01599408
2009-03-12 00:00:00+00:00,0.00433171
2009-03-13 00:00:00+00:00,0.03199570
2009-03-16 00:00:00+00:00,0.04438517
2009-03-17 00:00:00+00:00,-0.02303213
2009-03-18 00:00:00+00:00,0.00165768
2009-03-19 00:00:00+00:00,0.01940743
2009-03-20 00:00:00+00:00,0.01358859
2009-03-23 00:00:00+00:00,0.01729857
2009-03-24 00:00:00+00:00,-0.01033815
2009-03-25 00:00:00+00:00,0.02254400
2009-03-26 00:00:00+00:00,-0.03039974
2009-03-27 00:00:00+00:00,0.00105271
2009-03-30 00:00:00+00:00,-0.04025758
2009-03-31 00:00:00+00:00,0.03058044
2009-04-01 00:00:00+00:00,0.00889488
2009-04-02 00:00:00+00:00,0.08233465
2009-04-03 00:00:00+00:00,0.01732321
2009-04-06 00:00:00+00:00,0.00143571
2009-04-07 00:00:00+00:00,-0.02991381
2009-04-08 00:00:00+00:00,-0.00962053
2009-04-09 00:00:00+00:00,0.04966017
2009-04-14 00:00:00+00:00,0.08654985
2009-04-15 00:00:00+00:00,-0.03297801
2009-04-16 00:00:00+00:00,0.00372102
2009-04-17 00:00:00+00:00,0.01701881
2009-04-20 00:00:00+00:00,-0.01265465
2009-04-21 00:00:00+00:00,-0.01547365
2009-04-22 00:00:00+00:00,0.04366150
2009-04-23 00:00:00+00:00,0.00967928
2009-04-24 00:00:00+00:00,0.02680016
2009-04-27 00:00:00+00:00,0.00338240
2009-04-28 00:00:00+00:00,-0.01638444
2009-04-29 00:00:00+00:00,0.02990325
2009-04-30 00:00:00+00:00,0.03269671
2009-05-04 00:00:00+00:00,0.04530926
2009-05-05 00:00:00+00:00,0.01490475
2009-05-06 00:00:00+00:00,0.00571864
2009-05-07 00:00:00+00:00,-0.00548375
2009-05-08 00:00:00+00:00,0.02911820
2009-05-11 00:00:00+00:00,-0.04106275
2009-05-12 00:00:00+00:00,-0.00864439
2009-05-13 00:00:00+00:00,-0.03741031
2009-05-14 00:00:00+00:00,0.00788210
2009-05-15 00:00:00+00:00,0.02530403
2009-05-18 00:00:00+00:00,0.03536685
2009-05-19 00:00:00+00:00,0.04341059
2009-05-20 00:00:00+00:00,0.00406088
2009-05-22 00:00:00+00:00,-0.05196107
2009-05-25 00:00:00+00:00,0.02857568
2009-05-26 00:00:00+00:00,-0.02496203
2009-05-27 00:00:00+00:00,0.02261089
2009-05-28 00:00:00+00:00,-0.03373850
2009-05-29 00:00:00+00:00,0.00997721
2009-06-02 00:00:00+00:00,0.04572241
2009-06-03 00:00:00+00:00,0.00179986
2009-06-04 00:00:00+00:00,0.00743893
2009-06-05 00:00:00+00:00,0.01115455
2009-06-08 00:00:00+00:00,-0.01125403
2009-06-09 00:00:00+00:00,0.01302811
2009-06-10 00:00:00+00:00,0.00085118
2009-06-11 00:00:00+00:00,0.00185725
2009-06-12 00:00:00+00:00,0.00835953
2009-06-15 00:00:00+00:00,-0.02505665
2009-06-16 00:00:00+00:00,-0.01788673
2009-06-17 00:00:00+00:00,-0.04166859
2009-06-18 00:00:00+00:00,-0.00490776
2009-06-19 00:00:00+00:00,0.01542069
2009-06-22 00:00:00+00:00,-0.04239154
2009-06-23 00:00:00+00:00,0.00188299
2009-06-24 00:00:00+00:00,0.03920759
2009-06-25 00:00:00+00:00,0.00569600
2009-06-26 00:00:00+00:00,0.00183797
2009-06-29 00:00:00+00:00,0.01335281
2009-06-30 00:00:00+00:00,0.00754321
2009-07-01 00:00:00+00:00,0.00371668
2009-07-02 00:00:00+00:00,-0.01524730
2009-07-03 00:00:00+00:00,-0.01727325
2009-07-06 00:00:00+00:00,-0.01549612
2009-07-07 00:00:00+00:00,-0.00008326
2009-07-08 00:00:00+00:00,-0.01553912
2009-07-09 00:00:00+00:00,-0.00497609
2009-07-10 00:00:00+00:00,-0.01182588
2009-07-13 00:00:00+00:00,0.02560736
2009-07-14 00:00:00+00:00,0.01357341
2009-07-15 00:00:00+00:00,0.02510969
2009-07-16 00:00:00+00:00,0.00374449
2009-07-17 00:00:00+00:00,0.00564837
2009-07-20 00:00:00+00:00,0.01706072
2009-07-21 00:00:00+00:00,0.02635767
2009-07-22 00:00:00+00:00,-0.00008171
2009-07-23 00:00:00+00:00,0.01863411
2009-07-24 00:00:00+00:00,-0.02408810
2009-07-27 00:00:00+00:00,0.02234975
2009-07-28 00:00:00+00:00,0.00361566
2009-07-29 00:00:00+00:00,0.00176452
2009-07-30 00:00:00+00:00,0.02756991
2009-07-31 00:00:00+00:00,0.02719293
2009-08-03 00:00:00+00:00,0.01785822
2009-08-04 00:00:00+00:00,-0.01607778
2009-08-05 00:00:00+00:00,0.01246772
2009-08-06 00:00:00+00:00,0.00882728
2009-08-07 00:00:00+00:00,0.01056123
2009-08-10 00:00:00+00:00,-0.00007645
2009-08-11 00:00:00+00:00,-0.01587824
2009-08-12 00:00:00+00:00,0.01414571
2009-08-13 00:00:00+00:00,0.00786665
2009-08-14 00:00:00+00:00,0.01045921
2009-08-17 00:00:00+00:00,-0.04374418
2009-08-18 00:00:00+00:00,0.01242412
2009-08-19 00:00:00+00:00,0.00524691
2009-08-20 00:00:00+00:00,0.02824213
2009-08-21 00:00:00+00:00,0.02959209
2009-08-24 00:00:00+00:00,0.02228080
2009-08-25 00:00:00+00:00,0.00332713
2009-08-26 00:00:00+00:00,-0.00856220
2009-08-27 00:00:00+00:00,-0.00177787
2009-08-28 00:00:00+00:00,0.01528542
2009-08-31 00:00:00+00:00,-0.00515350
2009-09-01 00:00:00+00:00,-0.02214384
2009-09-02 00:00:00+00:00,-0.02928219
2009-09-03 00:00:00+00:00,0.00341397
2009-09-04 00:00:00+00:00,0.02777588
2009-09-07 00:00:00+00:00,0.02396003
2009-09-08 00:00:00+00:00,0.00840133
2009-09-09 00:00:00+00:00,0.02524373
2009-09-10 00:00:00+00:00,0.01659429
2009-09-11 00:00:00+00:00,0.00736657
2009-09-14 00:00:00+00:00,-0.00000381
2009-09-15 00:00:00+00:00,0.00655903
2009-09-16 00:00:00+00:00,0.01301289
2009-09-17 00:00:00+00:00,-0.00006898
2009-09-18 00:00:00+00:00,0.00318384
2009-09-21 00:00:00+00:00,-0.01062041
2009-09-22 00:00:00+00:00,0.00971123
2009-09-23 00:00:00+00:00,0.00479736
2009-09-24 00:00:00+00:00,-0.02434020
2009-09-25 00:00:00+00:00,-0.00662035
2009-09-28 00:00:00+00:00,-0.00171247
2009-09-29 00:00:00+00:00,0.00486413
2009-09-30 00:00:00+00:00,0.00485193
2009-10-01 00:00:00+00:00,-0.02952916
2009-10-02 00:00:00+00:00,-0.04491953
2009-10-05 00:00:00+00:00,0.01522318
2009-10-06 00:00:00+00:00,0.03196954
2009-10-07 00:00:00+00:00,0.00490857
2009-10-08 00:00:00+00:00,0.02062631
2009-10-09 00:00:00+00:00,0.01139699
2009-10-12 00:00:00+00:00,0.01703267
2009-10-13 00:00:00+00:00,-0.01299187
2009-10-14 00:00:00+00:00,0.01131416
2009-10-15 00:00:00+00:00,-0.00491805
2009-10-16 00:00:00+00:00,-0.00330881
2009-10-19 00:00:00+00:00,0.00967273
2009-10-20 00:00:00+00:00,-0.01137664
2009-10-21 00:00:00+00:00,-0.00981557
2009-10-22 00:00:00+00:00,-0.02129176
2009-10-23 00:00:00+00:00,-0.00171798
2009-10-26 00:00:00+00:00,-0.02814436
2009-10-27 00:00:00+00:00,-0.00006900
2009-10-28 00:00:00+00:00,-0.05527835
2009-10-29 00:00:00+00:00,0.02749300
2009-10-30 00:00:00+00:00,-0.00346965
2009-11-02 00:00:00+00:00,-0.00687875
2009-11-03 00:00:00+00:00,-0.01031800
2009-11-04 00:00:00+00:00,0.04971482
2009-11-05 00:00:00+00:00,0.00327942
2009-11-06 00:00:00+00:00,0.00829181
2009-11-09 00:00:00+00:00,0.02990588
2009-11-10 00:00:00+00:00,-0.00170997
2009-11-11 00:00:00+00:00,0.01635208
2009-11-12 00:00:00+00:00,0.00644641
2009-11-13 00:00:00+00:00,-0.00818454
2009-11-16 00:00:00+00:00,0.02601243
2009-11-17 00:00:00+00:00,-0.01051793
2009-11-18 00:00:00+00:00,0.00316768
2009-11-19 00:00:00+00:00,-0.03803049
2009-11-20 00:00:00+00:00,-0.01075677
2009-11-23 00:00:00+00:00,0.01319969
2009-11-24 00:00:00+00:00,-0.00992881
2009-11-25 00:00:00+00:00,0.00653828
2009-11-26 00:00:00+00:00,-0.04286652
2009-11-27 00:00:00+00:00,0.01843550
2009-11-30 00:00:00+00:00,-0.01256968
2009-12-01 00:00:00+00:00,0.01838732
2009-12-02 00:00:00+00:00,0.01489336
2009-12-03 00:00:00+00:00,0.01148249
2009-12-04 00:00:00+00:00,0.01633859
2009-12-07 00:00:00+00:00,0.00400126
2009-12-08 00:00:00+00:00,-0.01954712
2009-12-09 00:00:00+00:00,-0.02301748
2009-12-10 00:00:00+00:00,0.00656633
2009-12-11 00:00:00+00:00,0.00406437
2009-12-14 00:00:00+00:00,0.00658358
2009-12-15 00:00:00+00:00,0.01142625
2009-12-16 00:00:00+00:00,0.01135161
2009-12-17 00:00:00+00:00,-0.02117116
2009-12-18 00:00:00+00:00,-0.00170771
2009-12-21 00:00:00+00:00,-0.01238319
2009-12-22 00:00:00+00:00,0.01632483
2009-12-23 00:00:00+00:00,0.01456592
2009-12-28 00:00:00+00:00,0.00477501
2009-12-29 00:00:00+00:00,0.01120396
2009-12-30 00:00:00+00:00,-0.00647154
2010-01-04 00:00:00+00:00,0.02242341
2010-01-05 00:00:00+00:00,0.03011573
2010-01-06 00:00:00+00:00,0.00306400
2010-01-07 00:00:00+00:00,0.00071645
2010-01-08 00:00:00+00:00,0.00780498
2010-01-11 00:00:00+00:00,0.00304635
2010-01-12 00:00:00+00:00,-0.01248668
2010-01-13 00:00:00+00:00,-0.00162694
2010-01-14 00:00:00+00:00,0.02964596
2010-01-15 00:00:00+00:00,-0.00776919
2010-01-18 00:00:00+00:00,0.01076343
2010-01-19 00:00:00+00:00,0.01378209
2010-01-20 00:00:00+00:00,-0.01687050
2010-01-21 00:00:00+00:00,-0.01084912
2010-01-22 00:00:00+00:00,-0.02639999
2010-01-25 00:00:00+00:00,-0.01105317
2010-01-26 00:00:00+00:00,-0.00164276
2010-01-27 00:00:00+00:00,0.00473723
2010-01-28 00:00:00+00:00,-0.00794640
2010-01-29 00:00:00+00:00,0.00151634
2010-02-01 00:00:00+00:00,0.00467647
2010-02-02 00:00:00+00:00,0.02357388
2010-02-03 00:00:00+00:00,-0.00162427
2010-02-04 00:00:00+00:00,-0.04994878
2010-02-05 00:00:00+00:00,-0.03843505
2010-02-08 00:00:00+00:00,-0.00332748
2010-02-09 00:00:00+00:00,0.01135953
2010-02-10 00:00:00+00:00,-0.00169247
2010-02-11 00:00:00+00:00,0.00236849
2010-02-12 00:00:00+00:00,-0.01062899
2010-02-15 00:00:00+00:00,0.01054378
2010-02-16 00:00:00+00:00,-0.01224406
2010-02-17 00:00:00+00:00,0.02768661
2010-02-18 00:00:00+00:00,0.00798243
2010-02-19 00:00:00+00:00,0.01356453
2010-02-22 00:00:00+00:00,-0.00245801
2010-02-23 00:00:00+00:00,-0.00565438
2010-02-24 00:00:00+00:00,0.00313211
2010-02-25 00:00:00+00:00,-0.02083496
2010-02-26 00:00:00+00:00,0.01768817
2010-03-01 00:00:00+00:00,0.01193110
2010-03-02 00:00:00+00:00,0.03172804
2010-03-03 00:00:00+00:00,0.02027596
2010-03-04 00:00:00+00:00,0.00612942
2010-03-05 00:00:00+00:00,0.01228825
2010-03-08 00:00:00+00:00,0.00146815
2010-03-09 00:00:00+00:00,-0.00467128
2010-03-10 00:00:00+00:00,0.00454545
2010-03-11 00:00:00+00:00,-0.01310329
2010-03-12 00:00:00+00:00,0.00310384
2010-03-15 00:00:00+00:00,-0.00704932
2010-03-16 00:00:00+00:00,0.01471865
2010-03-17 00:00:00+00:00,0.02079819
2010-03-18 00:00:00+00:00,-0.00541858
2010-03-19 00:00:00+00:00,-0.00313377
2010-03-22 00:00:00+00:00,-0.00544241
2010-03-23 00:00:00+00:00,0.00764408
2010-03-24 00:00:00+00:00,-0.00160249
2010-03-25 00:00:00+00:00,0.02529909
2010-03-26 00:00:00+00:00,0.00600365
2010-03-29 00:00:00+00:00,0.00296060
2010-03-30 00:00:00+00:00,-0.00610787
2010-03-31 00:00:00+00:00,0.01205567
2010-04-01 00:00:00+00:00,0.01499438
2010-04-06 00:00:00+00:00,0.02086098
2010-04-07 00:00:00+00:00,-0.00894092
2010-04-08 00:00:00+00:00,-0.01640914
2010-04-09 00:00:00+00:00,0.03888677
2010-04-12 00:00:00+00:00,0.00728292
2010-04-13 00:00:00+00:00,-0.00738988
2010-04-14 00:00:00+00:00,0.01316178
2010-04-15 00:00:00+00:00,0.01016248
2010-04-16 00:00:00+00:00,-0.01605190
2010-04-19 00:00:00+00:00,-0.02057591
2010-04-20 00:00:00+00:00,0.01622067
2010-04-21 00:00:00+00:00,0.01021474
2010-04-22 00:00:00+00:00,-0.02489948
2010-04-23 00:00:00+00:00,0.01916724
2010-04-26 00:00:00+00:00,0.01019214
2010-04-27 00:00:00+00:00,-0.02703149
2010-04-28 00:00:00+00:00,-0.04437668
2010-04-29 00:00:00+00:00,0.01655185
2010-04-30 00:00:00+00:00,-0.00456014
2010-05-03 00:00:00+00:00,0.00443919
2010-05-04 00:00:00+00:00,-0.04800561
2010-05-05 00:00:00+00:00,-0.03229829
2010-05-06 00:00:00+00:00,-0.01566596
2010-05-07 00:00:00+00:00,-0.10226797
2010-05-10 00:00:00+00:00,0.13332066
2010-05-11 00:00:00+00:00,-0.00628265
2010-05-12 00:00:00+00:00,0.04666172
2010-05-14 00:00:00+00:00,-0.05029562
2010-05-17 00:00:00+00:00,-0.01411753
2010-05-18 00:00:00+00:00,0.01251061
2010-05-19 00:00:00+00:00,-0.03913090
2010-05-20 00:00:00+00:00,-0.05106380
2010-05-21 00:00:00+00:00,0.00974290
2010-05-25 00:00:00+00:00,-0.04726371
2010-05-26 00:00:00+00:00,0.03659612
2010-05-27 00:00:00+00:00,0.06866764
2010-05-28 00:00:00+00:00,-0.00639990
2010-05-31 00:00:00+00:00,0.00310602
2010-06-01 00:00:00+00:00,-0.01433158
2010-06-02 00:00:00+00:00,0.01270095
2010-06-03 00:00:00+00:00,0.02848010
2010-06-04 00:00:00+00:00,-0.02821481
2010-06-07 00:00:00+00:00,-0.01909909
2010-06-08 00:00:00+00:00,-0.01608035
2010-06-09 00:00:00+00:00,0.04513014
2010-06-10 00:00:00+00:00,0.03308132
2010-06-11 00:00:00+00:00,-0.00316931
2010-06-14 00:00:00+00:00,0.02567924
2010-06-15 00:00:00+00:00,0.00300905
2010-06-16 00:00:00+00:00,0.00146882
2010-06-17 00:00:00+00:00,-0.00312992
2010-06-18 00:00:00+00:00,-0.00006487
2010-06-21 00:00:00+00:00,0.01304365
2010-06-22 00:00:00+00:00,-0.01378534
2010-06-23 00:00:00+00:00,-0.02308911
2010-06-24 00:00:00+00:00,-0.02956885
2010-06-25 00:00:00+00:00,-0.01425101
2010-06-28 00:00:00+00:00,0.02056715
2010-06-29 00:00:00+00:00,-0.05348605
2010-06-30 00:00:00+00:00,0.00638825
2010-07-01 00:00:00+00:00,-0.03707739
2010-07-02 00:00:00+00:00,0.00156946
2010-07-05 00:00:00+00:00,-0.00989913
2010-07-06 00:00:00+00:00,0.03614301
2010-07-07 00:00:00+00:00,0.00801282
2010-07-08 00:00:00+00:00,0.02408489
2010-07-09 00:00:00+00:00,0.01265928
2010-07-12 00:00:00+00:00,0.00467442
2010-07-13 00:00:00+00:00,0.02516820
2010-07-14 00:00:00+00:00,-0.00162573
2010-07-15 00:00:00+00:00,-0.01097923
2010-07-16 00:00:00+00:00,-0.01574134
2010-07-19 00:00:00+00:00,-0.01902505
2010-07-20 00:00:00+00:00,-0.02239689
2010-07-21 00:00:00+00:00,0.02089879
2010-07-22 00:00:00+00:00,0.01269981
2010-07-23 00:00:00+00:00,0.00786135
2010-07-26 00:00:00+00:00,0.00625058
2010-07-27 00:00:00+00:00,0.00465607
2010-07-28 00:00:00+00:00,0.00150301
2010-07-29 00:00:00+00:00,0.00621158
2010-07-30 00:00:00+00:00,-0.00789239
2010-08-02 00:00:00+00:00,0.03449656
2010-08-03 00:00:00+00:00,0.00765393
2010-08-04 00:00:00+00:00,0.01070238
2010-08-05 00:00:00+00:00,0.00299397
2010-08-06 00:00:00+00:00,-0.01840061
2010-08-09 00:00:00+00:00,0.01689631
2010-08-10 00:00:00+00:00,-0.01229923
2010-08-11 00:00:00+00:00,-0.05083538
2010-08-12 00:00:00+00:00,-0.01111634
2010-08-13 00:00:00+00:00,-0.00482636
2010-08-16 00:00:00+00:00,-0.00324825
2010-08-17 00:00:00+00:00,0.03337060
2010-08-18 00:00:00+00:00,0.00619583
2010-08-19 00:00:00+00:00,-0.01099661
2010-08-20 00:00:00+00:00,-0.02989477
2010-08-23 00:00:00+00:00,0.00790019
2010-08-24 00:00:00+00:00,-0.02229126
2010-08-25 00:00:00+00:00,-0.02575083
2010-08-26 00:00:00+00:00,0.01944296
2010-08-27 00:00:00+00:00,0.00959190
2010-08-30 00:00:00+00:00,0.00153354
2010-08-31 00:00:00+00:00,-0.01127782
2010-09-01 00:00:00+00:00,0.04663021
2010-09-02 00:00:00+00:00,0.00622532
2010-09-03 00:00:00+00:00,0.00620711
2010-09-06 00:00:00+00:00,0.00775141
2010-09-07 00:00:00+00:00,-0.02187385
2010-09-08 00:00:00+00:00,0.00387012
2010-09-09 00:00:00+00:00,0.00779391
